GeneSymbol,Platform,TCGA.05.4390.01,TCGA.05.4417.01,TCGA.05.4433.01,TCGA.44.5644.01,TCGA.44.6145.01
TGFBR3,geneExp,-0.297076357,-0.136784005,-0.082318677,-0.278154092,-0.191749731
TGFBRAP1,geneExp,-0.237739599,-0.128246254,-0.115593814,-0.238170673,-0.202283396
TGIF1,geneExp,-0.118218375,-0.009022661,-0.008638018,0.297487389,0.063210284
TGIF2,geneExp,-0.083643401,-0.113610106,-0.119665357,-0.164974051,-0.194957406
TGM1,geneExp,-0.303292602,-0.177567011,-0.173463614,-0.278902841,-0.257330296
TGM2,geneExp,5.374247477,2.399080455,1.35832939,0.520016852,7.508473548
TGOLN2,geneExp,0.598202502,0.74374778,1.797726536,1.801433123,2.106288478
TGS1,geneExp,-0.084029096,-0.120775721,-0.101953076,-0.103395079,-0.178610962
THADA,geneExp,-0.162438397,-0.078239428,-0.088725683,-0.126456692,-0.106121224
THAP1,geneExp,-0.21343978,-0.147761113,-0.152692489,-0.258836245,-0.227768075
THAP10,geneExp,-0.298206588,-0.175966177,-0.169846754,-0.259285494,-0.255971121
THAP11,geneExp,-0.167948242,-0.107283025,-0.109496808,-0.138586486,-0.168190561
THAP12,geneExp,-0.087137218,0.002335597,-0.097199476,0.103111052,-0.041673307
THAP2,geneExp,-0.281535768,-0.162473481,-0.169330051,-0.268719793,-0.241812966
THAP3,geneExp,-0.245798091,-0.156817231,-0.160132888,-0.215493928,-0.219421569
THAP4,geneExp,-0.123021842,-0.042182681,-0.051006971,0.076455446,-0.152899757
THAP5,geneExp,-0.202278805,-0.1347258,-0.116420516,-0.073894207,-0.117787537
THAP6,geneExp,-0.241412814,-0.135869239,-0.144942065,-0.233378637,-0.224256865
THAP7,geneExp,-0.225730962,-0.149591389,-0.145665435,0.124098597,-0.220405848
THAP8,geneExp,-0.267407978,-0.163693165,-0.165093154,-0.251049215,-0.237055827
THAP9,geneExp,-0.288740959,-0.166056288,-0.160959603,-0.260184015,-0.24475786
THBD,geneExp,-0.222340294,0.000429845,-0.035919494,-0.247604949,-0.140893655
THBS1,geneExp,1.174475574,1.123753925,0.256426345,0.611065238,1.269824762
THBS2,geneExp,0.580684021,0.945147221,-0.058447383,0.077503694,1.21715644
THBS3,geneExp,-0.221489801,-0.088605931,-0.134914061,-0.040619619,-0.195029896
THEM4,geneExp,-0.266984147,-0.149743086,-0.146802162,-0.225891107,-0.200924221
THEM6,geneExp,0.434319993,-0.094247712,-0.099886288,0.082894729,-0.19412831
THEMIS,geneExp,-0.300043195,-0.164760384,-0.166023202,-0.28728887,-0.232751758
THEMIS2,geneExp,-0.137008348,-0.050034352,-0.055243868,-0.018336727,-0.037369238
THG1L,geneExp,-0.276025945,-0.163083329,-0.157549422,-0.271415311,-0.235923178
THNSL1,geneExp,-0.273059107,-0.161253809,-0.157859434,-0.230233871,-0.227088496
THNSL2,geneExp,-0.103525469,-0.106368271,-0.174910353,-0.136190468,-0.189937486
THOC1,geneExp,-0.24734649,-0.142196332,-0.149695652,-0.147272014,-0.214969113
THOC2,geneExp,-0.022573161,-0.029909657,0.003659314,0.275773546,0.04157664
THOC3,geneExp,-0.117511997,-0.087691933,-0.093685961,-0.123910925,-0.089924297
THOC5,geneExp,-0.138844978,-0.105834656,-0.142255253,-0.193844466,-0.197639537
THOC6,geneExp,-0.100599599,-0.124436284,-0.136173753,-0.200671612,-0.17500121
THOC7,geneExp,-0.167241865,-0.086091111,-0.110116844,-0.120466659,-0.136589568
THOP1,geneExp,-0.087702334,-0.122300323,-0.140085132,-0.134393472,-0.191409942
THRA,geneExp,-0.189471947,-0.114137615,-0.075163482,-0.255636082,-0.158650248
THRAP3,geneExp,0.194429884,0.195273518,0.287841384,0.318602233,0.388281495
THRB,geneExp,-0.267125431,-0.161101344,-0.098646227,-0.289235638,-0.223124198
THSD1,geneExp,-0.298065303,-0.163083329,-0.162199663,-0.284743125,-0.245097668
THSD1P1,geneExp,-0.29029502,-0.17162108,-0.163749748,-0.257039249,-0.248948684
THSD4,geneExp,-0.264864971,-0.115210941,-0.136054914,-0.100849312,-0.231279302
THSD7A,geneExp,-0.254410396,-0.106292039,-0.159409518,-0.287738119,-0.253819087
THTPA,geneExp,-0.175577264,-0.139070896,-0.150935725,-0.253445233,-0.234563985
THUMPD1,geneExp,-0.058881616,-0.040962997,-0.023105459,-0.001564647,-0.035556993
THUMPD2,geneExp,-0.268114377,-0.161711192,-0.159099494,-0.244609933,-0.232072162
THUMPD3,geneExp,-0.122315443,-0.103319067,-0.080561914,-0.157754561,-0.152786494
THY1,geneExp,0.411291667,0.757697859,-0.090895804,-0.009201927,0.279886676
THYN1,geneExp,-0.234348908,-0.090664905,-0.14287529,-0.15835356,-0.180083418
TIA1,geneExp,0.050608864,-0.081898468,-0.088312325,0.200149471,-0.033518222
TIAF1,geneExp,-0.244717323,-0.132773545,-0.123565371,-0.17859238,-0.217489266
TIAL1,geneExp,-0.033734113,-0.012681701,-0.018868562,0.20958377,0.01960317
TIAM1,geneExp,-0.293826973,-0.156680015,-0.106603317,-0.28713912,-0.224256865
TIAM2,geneExp,-0.298847997,-0.171152264,-0.159847671,-0.284684711,-0.251024822
TICAM1,geneExp,-0.217112995,-0.129618391,-0.0624776,-0.171831124,-0.143045689
TICRR,geneExp,-0.263734741,-0.173349209,-0.164783142,-0.25265156,-0.24842653
TIE1,geneExp,-0.245792429,-0.049272063,-0.104019851,-0.238170673,-0.131379376
TIFA,geneExp,-0.10889403,-0.134954485,-0.152279131,-0.222147341,-0.211004833
TIGAR,geneExp,-0.232229753,-0.104538751,-0.133264769,-0.175574889,-0.197752801
TIGD1,geneExp,-0.289447358,-0.16979156,-0.167676633,-0.236223904,-0.240793581
TIGD2,geneExp,-0.280264276,-0.159576754,-0.144942065,-0.250300467,-0.234790529
TIGD3,geneExp,-0.298065303,-0.176576025,-0.17480702,-0.27156506,-0.257443577
TIGD5,geneExp,-0.168654642,-0.158280837,-0.160856257,-0.200283749,-0.243172159
TIGD6,geneExp,-0.283654945,-0.169257945,-0.152692489,-0.268270544,-0.237282353
TIGD7,geneExp,-0.287768957,-0.154507461,-0.162803169,-0.215285765,-0.222923724
TIGIT,geneExp,-0.297358926,-0.135793019,-0.161889651,-0.285342124,-0.215875235
TIMELESS,geneExp,0.080983643,-0.107206793,-0.107740044,0.174991362,-0.097626331
TIMM10,geneExp,-0.131357241,-0.089292768,-0.15682604,-0.143677999,-0.207380342
TIMM10B,geneExp,-0.170067419,-0.077324674,-0.046770074,-0.180666424,-0.12231815
TIMM13,geneExp,0.039024059,-0.089902604,-0.109600153,-0.086025509,-0.160601791
TIMM17A,geneExp,-0.013813909,0.013846308,-0.078185114,-0.082429985,-0.076672265
TIMM17B,geneExp,-0.027659175,-0.087844398,-0.105673269,-0.026872506,-0.111444696
TIMM21,geneExp,-0.160319221,-0.150505387,-0.158892828,-0.23936867,-0.223350742
TIMM22,geneExp,-0.221210063,-0.138918443,-0.144942065,-0.203278765,-0.20964564
TIMM29,geneExp,-0.249748213,-0.15469803,-0.156412682,-0.234426907,-0.231166039
TIMM44,geneExp,-0.198746852,-0.133963499,-0.145458756,-0.12765469,-0.211231359
TIMM50,geneExp,0.043403673,-0.063984431,-0.10908345,-0.029118774,-0.125829377
TIMM8A,geneExp,-0.260767903,-0.164912849,-0.167366621,-0.252846234,-0.243511949
TIMM8B,geneExp,-0.163003513,-0.13106676,-0.149488974,-0.166589862,-0.206587483
TIMM9,geneExp,0.02955843,-0.111252322,-0.14411535,-0.202679767,-0.211231359
TIMMDC1,geneExp,-0.117794544,-0.047823694,-0.056793952,0.02568998,-0.03023352
TIMP1,geneExp,1.812204581,1.648673137,1.052756171,2.939687749,1.249323767
TIMP2,geneExp,0.897711917,1.03951986,0.880490163,0.180981396,1.947377372
TIMP3,geneExp,1.487265117,1.290773673,0.519527277,0.349900125,1.122693232
TINAGL1,geneExp,-0.226296078,-0.107892861,0.375576139,-0.143977498,-0.203755852
TINCR,geneExp,-0.303716433,-0.177262093,-0.173876972,-0.284743125,-0.243172159
TINF2,geneExp,0.097795724,-0.007574291,-0.046460063,-0.105341848,-0.072934511
TIPARP,geneExp,-0.201298332,-0.084720498,-0.021562614,0.052481869,-0.088795037
TIPIN,geneExp,-0.28958862,-0.170020246,-0.169020039,-0.26407753,-0.240227247
TIPRL,geneExp,-0.080638427,-0.060935239,-0.080148556,-0.107288594,-0.096720208
TIRAP,geneExp,-0.28648052,-0.162778411,-0.15847947,-0.252396985,-0.22199155
TJAP1,geneExp,-0.186031839,-0.122300323,-0.106189972,-0.152363549,-0.152786494
TJP1,geneExp,-0.045036372,0.138710914,0.48046516,0.443644028,0.23174895
TJP2,geneExp,-0.085300589,0.072238433,0.532651324,0.16989985,0.234127528
TJP3,geneExp,-0.198605568,-0.132057746,0.005416078,-0.188752954,-0.118693659
TK1,geneExp,0.22127271,-0.126188048,-0.10060967,-0.026722756,0.026965415
TK2,geneExp,-0.184336493,-0.077705812,0.04675165,-0.217954327,-0.121751834
TKFC,geneExp,-0.221068779,-0.099278889,-0.07518829,-0.180965924,-0.156524248
TKT,geneExp,3.382509848,0.809915344,0.67226222,0.977505071,1.557858244
TLCD1,geneExp,-0.234631476,-0.130456924,-0.146388817,-0.211515044,-0.23841502
TLDC1,geneExp,-0.234914023,-0.142272553,-0.114043729,-0.252696484,-0.16264058
TLDC2,geneExp,-0.300636559,-0.175396748,-0.155568411,-0.276963571,-0.248673443
TLE1,geneExp,-0.225165847,-0.112695352,-0.104743221,-0.031365019,0.015072575
TLE2,geneExp,-0.042069534,-0.115439626,-0.134608175,-0.04634008,-0.206247693
TLE3,geneExp,0.071376729,-0.001399675,0.010686368,-0.015341711,-0.028421275
TLE4,geneExp,-0.251443558,-0.130456924,-0.077978435,-0.252097463,-0.218820129
TLE6,geneExp,-0.272917823,-0.175280108,-0.171810184,-0.267072547,-0.25710377
TLK1,geneExp,-0.102536523,0.007519227,0.006656151,0.107603566,0.064796003
TLK2,geneExp,-0.183912663,-0.105529738,-0.110426869,-0.142330251,-0.133757937
TLL1,geneExp,-0.227850139,-0.169257945,-0.172740244,-0.287588369,-0.25076093
TLN1,geneExp,1.116410308,1.119256351,1.018137629,0.98574135,1.701025495
TLN2,geneExp,-0.281253222,-0.126797884,-0.101023015,-0.094859301,-0.21406299
TLNRD1,geneExp,-0.173458088,-0.112924038,-0.055037189,-0.120915908,-0.12594264
TLR1,geneExp,-0.276308492,-0.148294716,-0.135124866,-0.279801339,-0.207493605
TLR10,geneExp,-0.298771703,-0.168190726,-0.171500172,-0.288786389,-0.241020107
TLR2,geneExp,-0.233077415,-0.113305188,-0.100506324,-0.275608325,-0.121185501
TLR3,geneExp,-0.300325764,-0.167809575,-0.110530202,-0.28833714,-0.219046655
TLR4,geneExp,-0.227850139,-0.105987121,-0.04449662,-0.268869543,-0.142026304
TLR5,geneExp,-0.28535029,-0.16422678,-0.154242573,-0.283844604,-0.211004833
TLR6,geneExp,-0.297782757,-0.172154684,-0.170156766,-0.286090872,-0.243965001
TLR7,geneExp,-0.299195534,-0.156756247,-0.13450483,-0.285791373,-0.225162988
TLR8,geneExp,-0.290718851,-0.158585755,-0.144322029,-0.283395355,-0.209758903
TLR9,geneExp,-0.274552403,-0.15809941,-0.169710348,-0.254493481,-0.24226376
TM2D1,geneExp,-0.242543044,-0.14585536,-0.150419034,-0.229335372,-0.168417105
TM2D2,geneExp,-0.045742749,-0.055904062,-0.065681103,-0.204177264,-0.126622237
TM2D3,geneExp,-0.187868446,-0.110713367,-0.103399815,-0.075391704,-0.141799777
TM4SF1,geneExp,1.14466591,0.330657849,1.529458671,1.763845698,3.581568074
TM4SF18,geneExp,-0.296935095,-0.164760384,-0.167986645,-0.287738119,-0.250421122
TM4SF19,geneExp,-0.297076357,-0.175971515,-0.159039562,-0.287438619,-0.250809627
TM6SF1,geneExp,-0.291001397,-0.152334907,-0.155172622,-0.18426044,-0.235130319
TM7SF2,geneExp,-0.074987298,-0.10781664,-0.151349083,-0.092613033,-0.235017056
TM7SF3,geneExp,-0.011412187,0.073229419,0.153500779,0.24028264,0.147253091
TM9SF1,geneExp,0.58644958,0.093797016,0.071969451,0.115796428,-0.014542898
TM9SF2,geneExp,0.681415249,0.407497613,0.667095275,0.600283191,1.01894229
TM9SF3,geneExp,0.741317145,0.685203203,1.568520788,1.648387953,1.159051383
TM9SF4,geneExp,0.552428418,0.106923043,0.179128825,0.346306109,0.317604002
TMA16,geneExp,-0.223046671,-0.138537293,-0.144735386,-0.253594983,-0.214969113
TMA7,geneExp,0.019386423,-0.048585995,-0.065474424,0.026588478,-0.093095717
TMBIM1,geneExp,0.520923409,0.354136666,1.948911394,0.412346136,0.880871968
TMBIM4,geneExp,0.028075022,-0.034710624,1.698672037,0.227553848,0.114926063
TMBIM6,geneExp,5.837215592,1.995519261,3.613184919,7.308962304,4.624287763
TMC4,geneExp,-0.059587993,-0.04515564,0.257149727,-0.116273644,0.102286802
TMC5,geneExp,1.648322072,0.272265736,0.775911167,0.984243853,0.318849914
TMC6,geneExp,0.238932476,0.007214309,0.120845667,-0.143079,0.07306437
TMC7,geneExp,-0.268962039,-0.172230916,-0.132954745,-0.259285494,-0.23320481
TMC8,geneExp,-0.267266694,-0.128779857,-0.111150238,-0.265125778,-0.1338712
TMCC1,geneExp,-0.173316803,-0.048738448,-0.093995973,-0.191598221,-0.032951888
TMCC2,geneExp,-0.295663581,-0.168800574,-0.170983481,-0.281748108,-0.252799701
TMCC3,geneExp,-0.280264276,-0.129999541,-0.137501666,-0.244759682,-0.135909971
TMCO1,geneExp,0.291064066,0.10090088,0.107411607,0.38569053,0.233561195
TMCO3,geneExp,0.230314508,0.028863606,0.259009823,-0.114626375,-0.01426312
TMCO4,geneExp,-0.142376931,-0.113381421,-0.084178774,-0.018785976,-0.115069169
TMCO6,geneExp,-0.267831809,-0.16575137,-0.15486261,-0.244460183,-0.239207862
TMED1,geneExp,-0.164186014,-0.11532986,-0.136098316,-0.148068705,-0.197682569
TMED10,geneExp,2.803835054,1.128403951,0.979385524,1.690467891,0.896389316
TMED10P1,geneExp,-0.281111937,-0.171773533,-0.169020039,-0.280550088,-0.254045613
TMED2,geneExp,3.208314049,1.412970225,0.342404349,4.512369027,1.297801283
TMED3,geneExp,0.397446423,0.098004141,0.164558038,0.734010514,0.199128571
TMED4,geneExp,0.200504844,-0.015273509,-0.004711133,0.000681621,-0.08244879
TMED5,geneExp,0.166880681,0.114926423,0.00975632,-0.018486477,0.101493943
TMED7,geneExp,0.416866503,0.275991087,0.203392808,0.145575836,0.197242705
TMED8,geneExp,-0.224600732,-0.133124965,-0.140085132,-0.183661419,-0.187332399
TMED9,geneExp,0.955494637,0.370221182,0.40316764,2.341134427,0.475155933
TMEFF1,geneExp,-0.29695768,-0.170614077,-0.173164968,-0.280306007,-0.250780168
TMEM100,geneExp,-0.277862553,-0.169562863,-0.159512852,-0.278603342,-0.237735423
TMEM101,geneExp,-0.112284699,-0.116583078,-0.092135876,-0.169435129,-0.111331433
TMEM102,geneExp,-0.257094687,-0.157671001,-0.151245737,-0.258386996,-0.235583389
TMEM104,geneExp,-0.203974151,-0.10011741,-0.079218508,-0.116573144,-0.126395693
TMEM106A,geneExp,-0.272917823,-0.160872658,-0.115387135,-0.281149109,-0.204661974
TMEM106B,geneExp,0.222120394,0.189708738,0.137586574,0.006671632,-0.012337612
TMEM106C,geneExp,0.352378739,-0.077553359,-0.010911472,0.036621776,0.181119399
TMEM107,geneExp,-0.223611786,-0.160643973,-0.156206016,-0.233079138,-0.231732354
TMEM108,geneExp,-0.155374491,-0.112161737,-0.166333227,-0.249102469,-0.249401737
TMEM109,geneExp,0.225652347,0.168974195,0.140273386,0.066571898,0.177494909
TMEM11,geneExp,-0.186173101,-0.125806898,-0.147422198,-0.138885986,-0.158676282
TMEM110,geneExp,-0.260767903,-0.152607047,-0.15730967,-0.272014309,-0.235017056
TMEM115,geneExp,-0.065804238,-0.068558225,-0.038399627,-0.134842721,-0.138062024
TMEM116,geneExp,-0.285915405,-0.159119371,-0.162303009,-0.22274634,-0.231958898
TMEM117,geneExp,-0.261333018,-0.163388247,-0.161372961,-0.270966061,-0.23716909
TMEM119,geneExp,-0.252008673,-0.022134206,-0.142668611,-0.225142358,-0.132398762
TMEM120A,geneExp,-0.160460505,-0.107587943,-0.100506324,-0.176024138,-0.187898715
TMEM120B,geneExp,-0.179261783,-0.129404954,-0.153798218,0.102031345,-0.190775654
TMEM121,geneExp,-0.297641473,-0.175813724,-0.17480702,-0.283245605,-0.255857858
TMEM123,geneExp,0.635076072,0.30969462,0.363072128,0.899185478,1.048277985
TMEM125,geneExp,0.040295573,-0.047594996,0.015233277,1.026323769,-0.014942717
TMEM126A,geneExp,-0.258931295,-0.147761113,-0.159512852,-0.238619922,-0.209419114
TMEM126B,geneExp,-0.235055307,-0.117574064,-0.142668611,-0.145475018,-0.159129353
TMEM127,geneExp,0.075332513,0.291018294,0.313469442,0.233394109,0.277168308
TMEM128,geneExp,-0.178544102,-0.131142992,-0.096579439,-0.180666424,-0.194694625
TMEM129,geneExp,-0.048144472,-0.10560597,-0.025895616,-0.227538376,-0.173853823
TMEM131,geneExp,0.012887632,-0.001094745,0.097284396,0.106255818,0.127205148
TMEM131L,geneExp,-0.192106799,-0.091503438,-0.139671775,-0.212713065,-0.201490554
TMEM132A,geneExp,0.14441747,-0.01374892,-0.148455592,0.063576881,-0.10680082
TMEM133,geneExp,-0.288740959,-0.162168563,-0.161786318,-0.27186456,-0.234110933
TMEM134,geneExp,-0.15184256,-0.096000999,-0.119107328,-0.134243722,-0.195600748
TMEM135,geneExp,-0.173458088,-0.094323945,-0.141531884,-0.19189772,-0.121865097
TMEM136,geneExp,-0.294957181,-0.16537022,-0.167573287,-0.276057574,-0.236489494
TMEM138,geneExp,-0.223611786,-0.099583807,-0.116007159,-0.101148834,-0.180309944
TMEM140,geneExp,-0.221844394,-0.105381088,-0.066696929,-0.215299253,-0.002867513
TMEM141,geneExp,0.216751833,-0.064441814,-0.074981611,0.070764912,-0.092982454
TMEM143,geneExp,-0.287469466,-0.168343191,-0.160132888,-0.270067541,-0.239660932
TMEM144,geneExp,-0.238728545,-0.140900416,-0.061237528,-0.275308826,-0.196733415
TMEM147,geneExp,0.18242127,-0.016340728,-0.069504642,0.045007805,-0.027741679
TMEM14A,geneExp,-0.201431144,-0.143720922,-0.123860928,-0.179019155,-0.155278336
TMEM14B,geneExp,-0.084594211,-0.008870196,-0.0675412,0.007120903,-0.02309782
TMEM14C,geneExp,0.093839941,0.139015844,0.034660996,0.181879894,0.132641883
TMEM150A,geneExp,-0.040798019,-0.124206063,-0.132334721,-0.175574889,-0.201377273
TMEM150C,geneExp,-0.09787434,-0.113610106,-0.171396839,-0.202530017,-0.246117053
TMEM154,geneExp,-0.286904351,-0.15835707,-0.121690807,-0.252396985,-0.235583389
TMEM158,geneExp,-0.293120574,-0.169334177,-0.172636899,-0.286390371,-0.243058878
TMEM159,geneExp,0.003563288,-0.10377645,-0.069918,-0.16763811,0.104325574
TMEM160,geneExp,-0.267690525,-0.168114505,-0.163439736,-0.27950184,-0.241473177
TMEM161A,geneExp,-0.12980318,-0.134192184,-0.151452416,-0.178420156,-0.191636468
TMEM161B,geneExp,-0.2705161,-0.159119371,-0.148248913,-0.235175656,-0.215308902
TMEM163,geneExp,-0.239011091,-0.095314931,-0.0951327,-0.206124032,-0.245210931
TMEM164,geneExp,-0.207929935,-0.116811763,-0.015871738,-0.095009051,-0.067837583
TMEM165,geneExp,0.370462313,0.061947394,0.070519611,0.139500456,0.142156162
TMEM167A,geneExp,0.190050269,0.120644424,0.068866181,0.45667232,0.140796969
TMEM167B,geneExp,-0.12259799,-0.044088421,-0.04521999,-0.178270407,-0.018567207
TMEM168,geneExp,-0.150147215,-0.1255782,-0.073741539,-0.129301937,-0.160375264
TMEM169,geneExp,-0.301597257,-0.175051423,-0.174186984,-0.277255572,-0.253592561
TMEM17,geneExp,-0.295381034,-0.172993217,-0.171810184,-0.244460183,-0.240567054
TMEM170A,geneExp,-0.239011091,-0.122833926,-0.07043469,-0.224393609,-0.171815051
TMEM170B,geneExp,-0.239152375,-0.143720922,-0.152279131,-0.19968475,-0.2423793
TMEM173,geneExp,0.207427466,-0.029376053,0.04602828,-0.195791235,-0.099551839
TMEM175,geneExp,-0.226013509,-0.144483223,-0.142358599,-0.186806185,-0.201377273
TMEM176A,geneExp,1.862216995,0.130478092,0.02443044,2.858373162,0.022887872
TMEM176B,geneExp,2.124287747,0.332411136,0.194629672,3.482084593,0.271051994
TMEM177,geneExp,-0.229262916,-0.152487372,-0.15486261,-0.268869543,-0.229806846
TMEM178A,geneExp,-0.287752013,-0.175813724,-0.170053433,-0.272463559,-0.256650718
TMEM179B,geneExp,0.000172597,-0.021600603,-0.096889464,0.086788244,-0.081089615
TMEM18,geneExp,-0.178685386,-0.117727285,-0.128614515,-0.183213678,-0.161171531
TMEM181,geneExp,-0.153961714,0.005613487,0.279987627,0.102212554,0.040897043
TMEM182,geneExp,-0.291142682,-0.160720193,-0.158066112,-0.247754699,-0.221765023
TMEM183A,geneExp,0.020092801,-0.018780096,-0.067851224,0.101164306,-0.011204963
TMEM184A,geneExp,0.150225412,-0.100116654,-0.058769799,0.237954021,-0.160029809
TMEM184B,geneExp,0.15421086,0.117586846,0.070410076,0.120432702,0.157668956
TMEM184C,geneExp,-0.203832866,-0.106063353,-0.077048387,-0.209867798,-0.17736505
TMEM185A,geneExp,-0.227285024,-0.134192184,-0.142358599,-0.098153817,-0.169209965
TMEM185B,geneExp,-0.110871922,-0.085557495,-0.113320347,-0.228736373,-0.163093632
TMEM186,geneExp,-0.23364253,-0.15469803,-0.155999337,-0.241914438,-0.223690532
TMEM187,geneExp,-0.250030781,-0.162321028,-0.157342743,-0.1998345,-0.219839515
TMEM189,geneExp,-0.066512031,-0.083470328,-0.037882936,0.092478755,-0.0546014
TMEM19,geneExp,-0.199735798,-0.07092136,-0.108360081,-0.181714672,-0.100457962
TMEM191A,geneExp,-0.299195534,-0.176728478,-0.174393662,-0.27156506,-0.25631091
TMEM192,geneExp,-0.221916463,-0.077019744,-0.107946723,-0.253145734,-0.185067084
TMEM198,geneExp,-0.268538208,-0.173144914,-0.171913529,-0.077488222,-0.254950606
TMEM199,geneExp,-0.198323021,-0.125806898,-0.120140722,-0.174676391,-0.206587483
TMEM2,geneExp,0.063888992,0.366714608,0.522317422,0.311713702,0.315678493
TMEM200A,geneExp,-0.283372398,-0.144864374,-0.157756088,-0.277405321,-0.225162988
TMEM200B,geneExp,-0.289017865,-0.166743892,-0.173230064,-0.284422638,-0.236624291
TMEM201,geneExp,-0.210049089,-0.147608648,-0.149075629,-0.173628143,-0.203869115
TMEM203,geneExp,-0.167100581,-0.093942794,-0.108360081,-0.164193844,-0.122544676
TMEM204,geneExp,-0.259920241,-0.133734801,-0.153312525,-0.260783014,-0.203529326
TMEM205,geneExp,0.173520756,-0.071683649,-0.100092966,0.12078163,-0.157203844
TMEM206,geneExp,-0.240423868,-0.137393841,-0.160339567,-0.249851217,-0.217007884
TMEM208,geneExp,-0.109035314,-0.07831566,-0.083765416,-0.061614663,-0.10600796
TMEM209,geneExp,-0.194225953,-0.134573335,-0.120864092,-0.143528249,-0.116428362
